segment_id,seq,highway,road_class,road_class_rank,maxspeed_mph,speed_limit_source,speed_limit_conf,lanes,lanes_int,oneway,oneway_bool,surface,bridge,tunnel,name,ref,lit,lit_bool,cycleway,cycleway_type,width,width_m
1757737014_000039,0,tertiary,tertiary,2,15.0,nyc_default_15mph,medium,2,2,False,0,,,,New Lots Avenue,,,,,none,,
1757737014_000039,1,tertiary,tertiary,2,40.0,nyc_default_40mph,medium,2,2,False,0,,,,New Lots Avenue,,,,,none,,
1757737014_000039,2,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,2,2,False,0,,,,New Lots Avenue,,,,,none,,
1757737014_000039,3,tertiary,tertiary,2,50.0,nyc_default_50mph,medium,2,2,False,0,,,,New Lots Avenue,,,,,none,,
1757737014_000039,4,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,2,2,False,0,,,,New Lots Avenue,,,,,none,,
1757737014_000039,5,primary,primary,4,25.0,tag,high,,,False,0,,,,Pennsylvania Avenue,,,,,none,,
1757737014_000039,6,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,2,2,False,0,,,,New Lots Avenue,,,,,none,,
1757737014_000039,7,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,2,2,False,0,,,,New Lots Avenue,,,,,none,,
1757737014_000039,8,tertiary,tertiary,2,40.0,nyc_default_40mph,medium,2,2,False,0,,,,New Lots Avenue,,,,,none,,
1757737014_000039,9,residential,residential,1,30.0,nyc_default_30mph,medium,,,True,1,,,,Sheffield Avenue,,,,,none,,
1757737014_000039,10,residential,residential,1,45.0,nyc_default_45mph,medium,,,True,1,,,,Sheffield Avenue,,,,,none,,
1757737014_000040,0,residential,residential,1,25.0,nyc_default_25mph,medium,,,True,1,,,,West 81st Street,,,,,none,,
1757737014_000040,1,secondary,secondary,3,20.0,nyc_default_20mph,medium,,,False,0,,,,Riverside Drive,,,,,none,,
1757737014_000040,2,secondary,secondary,3,25.0,nyc_default_25mph,medium,,,False,0,,,,Riverside Drive,,,,,none,,
1757737014_000040,3,secondary,secondary,3,15.0,nyc_default_15mph,medium,,,False,0,,,,Riverside Drive,,,,,none,,
1757737014_000040,4,secondary,secondary,3,35.0,nyc_default_35mph,medium,,,False,0,,,,Riverside Drive,,,,,none,,
1757737014_000040,5,secondary,secondary,3,35.0,nyc_default_35mph,medium,,,False,0,,,,Riverside Drive,,,,,none,,
1757737014_000040,6,secondary,secondary,3,40.0,nyc_default_40mph,medium,,,False,0,,,,Riverside Drive,,,,,none,,
1757737014_000040,7,secondary,secondary,3,40.0,nyc_default_40mph,medium,,,False,0,,,,Riverside Drive,,,,,none,,
1757737014_000040,8,secondary,secondary,3,20.0,nyc_default_20mph,medium,,,False,0,,,,Riverside Drive,,,,,none,,
1757737014_000040,9,secondary,secondary,3,25.0,tag,high,3,3,False,0,,,,West 79th Street,,,,,none,,
1757737014_000040,10,motorway_link,motorway,6,20.0,nyc_default_20mph,medium,1,1,True,1,,,,,,,,,none,,
1757737014_000040,11,motorway_link,motorway,6,35.0,nyc_default_35mph,medium,1,1,True,1,,,,,,,,,none,,
1757737014_000040,12,motorway_link,motorway,6,15.0,nyc_default_15mph,medium,1,1,True,1,,,,,,,,,none,,
1757737014_000040,13,motorway_link,motorway,6,25.0,nyc_default_25mph,medium,1,1,True,1,,,,,,,,,none,,
1757737014_000040,14,motorway_link,motorway,6,30.0,nyc_default_30mph,medium,1,1,True,1,,,,,,,,,none,,
1757737014_000040,15,motorway_link,motorway,6,35.0,nyc_default_35mph,medium,1,1,True,1,,,,,,,,,none,,
1757737014_000040,16,motorway_link,motorway,6,35.0,nyc_default_35mph,medium,1,1,True,1,,,,,,,,,none,,
1757737014_000040,17,motorway_link,motorway,6,45.0,nyc_default_45mph,medium,1,1,True,1,,,,,,,,,none,,
1757737014_000040,18,motorway_link,motorway,6,50.0,nyc_default_50mph,medium,1,1,True,1,,,,,,,,,none,,
1757737014_000040,19,motorway_link,motorway,6,25.0,nyc_default_25mph,medium,1,1,True,1,,,,,,,,,none,,
1757737014_000040,20,motorway_link,motorway,6,25.0,nyc_default_25mph,medium,1,1,True,1,,,,,,,,,none,,
1757737014_000040,21,motorway_link,motorway,6,15.0,nyc_default_15mph,medium,1,1,True,1,,,,,,,,,none,,
1757737014_000040,22,motorway_link,motorway,6,20.0,nyc_default_20mph,medium,1,1,True,1,,,,,,,,,none,,
1757737014_000041,0,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Hollywood Avenue,,,,,none,,
1757737014_000041,1,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Hollywood Avenue,,,,,none,,
1757737014_000041,2,tertiary,tertiary,2,25.0,tag,high,2,2,False,0,,,,Lafayette Avenue,,,,,none,,
1757737014_000041,3,tertiary,tertiary,2,25.0,tag,high,2,2,False,0,,,,Lafayette Avenue,,,,,none,,
1757737014_000041,4,tertiary,tertiary,2,25.0,tag,high,2,2,False,0,,yes,,Lafayette Avenue,,,,,none,,
1757737014_000041,5,tertiary,tertiary,2,25.0,tag,high,2,2,False,0,,yes,,Lafayette Avenue,,,,,none,,
1757737014_000041,6,tertiary,tertiary,2,25.0,tag,high,2,2,False,0,,yes,,Lafayette Avenue,,,,,none,,
1757737014_000041,7,residential,residential,1,25.0,nyc_default_25mph,medium,,,True,1,,,,Throgmorton Avenue,,,,,none,,
1757737014_000041,8,tertiary,tertiary,2,25.0,tag,high,2,2,True,1,,,,Throgs Neck Expressway Service Road,,,,,none,,
1757737014_000041,9,tertiary,tertiary,2,25.0,tag,high,2,2,True,1,,,,Throgs Neck Expressway Service Road,,,,,none,,
1757737014_000041,10,tertiary,tertiary,2,25.0,tag,high,2,2,True,1,,,,Throgs Neck Expressway Service Road,,,,,none,,
1757737014_000041,11,tertiary,tertiary,2,25.0,tag,high,2,2,True,1,,,,Throgs Neck Expressway Service Road,,,,,none,,
1757737014_000041,12,tertiary,tertiary,2,25.0,tag,high,2,2,True,1,,,,Throgs Neck Expressway Service Road,,,,,none,,
1757737014_000042,0,residential,residential,1,20.0,nyc_default_20mph,medium,,,False,0,,,,38th Avenue,,,,,none,,
1757737014_000042,1,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,38th Avenue,,,,,none,,
1757737014_000042,2,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,38th Avenue,,,,,none,,
1757737014_000042,3,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,38th Avenue,,,,,none,,
1757737014_000042,4,residential,residential,1,20.0,nyc_default_20mph,medium,,,False,0,,,,38th Avenue,,,,,none,,
1757737014_000042,5,residential,residential,1,25.0,nyc_default_25mph,medium,2,2,False,0,,,,11th Street,,,,,none,,
1757737014_000042,6,residential,residential,1,25.0,nyc_default_25mph,medium,2,2,False,0,,,,11th Street,,,,,none,,
1757737014_000042,7,residential,residential,1,45.0,nyc_default_45mph,medium,2,2,False,0,,,,11th Street,,,,,none,,
1757737014_000043,0,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,Floyd Street,,,,,none,,
1757737014_000043,1,residential,residential,1,15.0,nyc_default_15mph,medium,,,False,0,,,,Floyd Street,,,,,none,,
1757737014_000043,2,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,Floyd Street,,,,,none,,
1757737014_000043,3,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,Floyd Street,,,,,none,,
1757737014_000043,4,residential,residential,1,40.0,nyc_default_40mph,medium,,,False,0,,,,Floyd Street,,,,,none,,
1757737014_000043,5,primary,primary,4,25.0,nyc_default_25mph,medium,4,4,False,0,,,,Sylvan Avenue,US 9W,,,,none,,
1757737014_000043,6,primary,primary,4,50.0,nyc_default_50mph,medium,4,4,False,0,,,,Sylvan Avenue,US 9W,,,,none,,
1757737014_000043,7,primary,primary,4,40.0,nyc_default_40mph,medium,4,4,False,0,,,,Sylvan Avenue,US 9W,,,,none,,
1757737014_000043,8,primary,primary,4,20.0,nyc_default_20mph,medium,4,4,False,0,,,,Sylvan Avenue,US 9W,,,,none,,
1757737014_000043,9,primary,primary,4,15.0,nyc_default_15mph,medium,4,4,False,0,,,,Sylvan Avenue,US 9W,,,,none,,
1757737014_000043,10,primary,primary,4,25.0,nyc_default_25mph,medium,4,4,False,0,,,,Sylvan Avenue,US 9W,,,,none,,
1757737014_000043,11,primary,primary,4,30.0,nyc_default_30mph,medium,4,4,False,0,,,,Sylvan Avenue,US 9W,,,,none,,
1757737014_000043,12,primary,primary,4,15.0,nyc_default_15mph,medium,4,4,False,0,,,,Sylvan Avenue,US 9W,,,,none,,
1757737014_000043,13,primary,primary,4,50.0,nyc_default_50mph,medium,4,4,False,0,,,,Sylvan Avenue,US 9W,,,,none,,
1757737014_000043,14,primary,primary,4,35.0,nyc_default_35mph,medium,4,4,False,0,,,,Sylvan Avenue,US 9W,,,,none,,
1757737014_000044,0,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Emerald Street,,,,,none,,
1757737014_000044,1,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Emerald Street,,,,,none,,
1757737014_000044,2,residential,residential,1,20.0,nyc_default_20mph,medium,,,False,0,,,,Ruby Street,,,,,none,,
1757737014_000044,3,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Ruby Street,,,,,none,,
1757737014_000044,4,tertiary,tertiary,2,35.0,nyc_default_35mph,medium,1,1,True,1,,,,Linden Boulevard,,,,,none,,
1757737014_000044,5,tertiary,tertiary,2,15.0,nyc_default_15mph,medium,1,1,True,1,,,,Linden Boulevard,,,,,none,,
1757737014_000044,6,residential,residential,1,40.0,nyc_default_40mph,medium,,,False,0,,,,Drew Street,,,,,none,,
1757737014_000044,7,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Drew Street,,,,,none,,
1757737014_000044,8,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,Drew Street,,,,,none,,
1757737014_000044,9,trunk,trunk,5,25.0,tag,high,3,3,True,1,,,,Linden Boulevard,NY 27,,,,none,,
1757737014_000044,10,trunk,trunk,5,25.0,tag,high,3,3,True,1,,,,Linden Boulevard,NY 27,,,,none,,
1757737014_000044,11,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,,,True,1,,,,Linden Boulevard,,,,,none,,
1757737014_000044,12,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Drew Street,,,,,none,,
1757737014_000045,0,residential,residential,1,25.0,tag,high,,,False,0,,,,65th Street,,,,,none,,
1757737014_000045,1,residential,residential,1,25.0,tag,high,,,False,0,,,,65th Street,,,,,none,,
1757737014_000045,2,residential,residential,1,25.0,tag,high,,,False,0,,,,65th Street,,,,,none,,
1757737014_000045,3,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,,,False,0,,yes,,2nd Avenue,,,,,none,,
1757737014_000045,4,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,,,False,0,,yes,,2nd Avenue,,,,,none,,
1757737014_000045,5,tertiary,tertiary,2,20.0,nyc_default_20mph,medium,,,False,0,,yes,,2nd Avenue,,,,,none,,
1757737014_000045,6,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,,,False,0,,yes,,2nd Avenue,,,,,none,,
1757737014_000045,7,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,2,2,False,0,,yes,,2nd Avenue,,,,,none,,
1757737014_000045,8,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,2,2,False,0,,yes,,2nd Avenue,,,,,none,,
1757737014_000045,9,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,2,2,False,0,,yes,,2nd Avenue,,,,,none,,
1757737014_000045,10,tertiary,tertiary,2,25.0,tag,high,1,1,True,1,,,,Wakeman Place,,,,,none,,
1757737014_000045,11,tertiary,tertiary,2,20.0,nyc_default_20mph,medium,2,2,False,0,,,,Ridge Boulevard,,,,,none,,
1757737014_000046,0,residential,residential,1,25.0,tag,high,2,2,False,0,,,,157th Avenue,,,,,none,,
1757737014_000046,1,residential,residential,1,15.0,nyc_default_15mph,medium,,,True,1,,,,95th Street,,,,,none,,
1757737014_000046,2,residential,residential,1,25.0,tag,high,2,2,False,0,,,,157th Avenue,,,,,none,,
1757737014_000046,3,residential,residential,1,25.0,tag,high,3,3,False,0,,,,157th Avenue,,,,,none,,
1757737014_000046,4,residential,residential,1,25.0,tag,high,3,3,False,0,,,,157th Avenue,,,,,none,,
1757737014_000046,5,residential,residential,1,25.0,tag,high,3,3,False,0,,,,157th Avenue,,,,,none,,
1757737014_000046,6,residential,residential,1,25.0,tag,high,3,3,False,0,,,,157th Avenue,,,,,none,,
1757737014_000046,7,residential,residential,1,25.0,tag,high,3,3,False,0,,,,157th Avenue,,,,,none,,
1757737014_000046,8,residential,residential,1,25.0,tag,high,3,3,False,0,,,,157th Avenue,,,,,none,,
1757737014_000046,9,residential,residential,1,25.0,tag,high,3,3,False,0,,,,157th Avenue,,,,,none,,
1757737014_000046,10,residential,residential,1,25.0,tag,high,3,3,False,0,,,,157th Avenue,,,,,none,,
1757737014_000046,11,residential,residential,1,25.0,tag,high,3,3,False,0,,,,157th Avenue,,,,,none,,
1757737014_000046,12,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737014_000046,13,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737014_000046,14,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737014_000046,15,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737014_000046,16,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737014_000046,17,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737014_000047,0,residential,residential,1,20.0,nyc_default_20mph,medium,2,2,False,0,,,,Nesbit Street,,,,,none,,
1757737014_000047,1,tertiary,tertiary,2,45.0,nyc_default_45mph,medium,2,2,False,0,,,,Highwood Terrace,CR 505,,,,none,,
1757737014_000047,2,tertiary,tertiary,2,20.0,nyc_default_20mph,medium,2,2,False,0,,,,Highwood Terrace,CR 505,,,,none,,
1757737014_000047,3,tertiary,tertiary,2,35.0,nyc_default_35mph,medium,2,2,False,0,,,,Highwood Terrace,CR 505,,,,none,,
1757737014_000047,4,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,2,2,False,0,,,,Highwood Terrace,CR 505,,,,none,,
1757737014_000047,5,tertiary,tertiary,2,35.0,nyc_default_35mph,medium,1,1,True,1,,,,37th Street,CR 505,,,,none,,
1757737014_000047,6,secondary,secondary,3,45.0,nyc_default_45mph,medium,,,False,0,,,,Park Avenue,,,,,none,,
1757737014_000047,7,secondary,secondary,3,25.0,nyc_default_25mph,medium,,,False,0,,,,Park Avenue,,,,,none,,
1757737014_000047,8,secondary,secondary,3,35.0,nyc_default_35mph,medium,,,False,0,,,,Park Avenue,,,,,none,,
1757737014_000047,9,secondary,secondary,3,30.0,nyc_default_30mph,medium,,,False,0,,,,Park Avenue,,,,,none,,
1757737014_000047,10,secondary,secondary,3,25.0,nyc_default_25mph,medium,,,False,0,,,,Park Avenue,,,,,none,,
1757737014_000047,11,secondary,secondary,3,30.0,nyc_default_30mph,medium,,,False,0,,,,Park Avenue,,,,,none,,
1757737014_000047,12,secondary,secondary,3,25.0,nyc_default_25mph,medium,,,False,0,,,,Park Avenue,,,,,none,,
1757737014_000047,13,secondary,secondary,3,20.0,nyc_default_20mph,medium,,,False,0,,,,Park Avenue,,,,,none,,
1757737014_000047,14,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,Jefferson Street,,,,,none,,
1757737014_000047,15,residential,residential,1,35.0,nyc_default_35mph,medium,1,1,True,1,,,,Sterling Avenue,,,,,none,,
1757737014_000048,0,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Bleecker Street,,,,,none,,
1757737014_000048,1,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Bleecker Street,,,,,none,,
1757737014_000048,2,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Bleecker Street,,,,,none,,
1757737014_000048,3,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Bleecker Street,,,,,none,,
1757737014_000048,4,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Bleecker Street,,,,,none,,
1757737014_000048,5,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Bleecker Street,,,,,none,,
1757737014_000048,6,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Bleecker Street,,,,,none,,
1757737014_000048,7,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Bleecker Street,,,,,none,,
1757737014_000048,8,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Mott Street,,,,,none,,
1757737014_000048,9,primary,primary,4,25.0,tag,high,3,3,True,1,,,,East Houston Street,,,,,none,,
1757737014_000048,10,primary,primary,4,25.0,tag,high,3,3,True,1,,,,East Houston Street,,,,,none,,
1757737014_000048,11,primary,primary,4,25.0,tag,high,3,3,True,1,,,,East Houston Street,,,,,none,,
1757737014_000048,12,residential,residential,1,25.0,tag,high,,,True,1,,,,Elizabeth Street,,,,,none,,
1757737014_000048,13,primary,primary,4,25.0,tag,high,3,3,True,1,,,,East Houston Street,,,,,none,,
1757737014_000048,14,residential,residential,1,25.0,tag,high,,,True,1,,,,Elizabeth Street,,,,,none,,
1757737014_000049,0,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,1,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,2,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,3,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,4,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,5,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,6,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,7,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,8,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,9,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,10,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,11,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,12,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,13,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,14,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,15,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,16,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,17,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,18,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000049,19,unclassified,other,-1,10.0,tag,high,2,2,False,0,,,,Ranger Road,,,,,none,,
1757737014_000050,0,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,,,False,0,,,,Sandford Boulevard West,,,,,none,,
1757737014_000050,2,tertiary,tertiary,2,40.0,nyc_default_40mph,medium,,,False,0,,,,Sandford Boulevard West,,,,,none,,
1757737014_000050,3,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,,,True,1,,,,South 11th Avenue,,,,,none,,
1757737014_000050,4,tertiary,tertiary,2,35.0,nyc_default_35mph,medium,,,False,0,,,,Mundy Lane,,,,,none,,
1757737014_000050,5,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,,,False,0,,,,Mundy Lane,,,,,none,,
1757737014_000050,6,tertiary,tertiary,2,40.0,nyc_default_40mph,medium,,,False,0,,,,Mundy Lane,,,,,none,,
1757737014_000050,7,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,,,False,0,,,,Mundy Lane,,,,,none,,
1757737014_000050,8,tertiary,tertiary,2,50.0,nyc_default_50mph,medium,,,False,0,,,,Mundy Lane,,,,,none,,
1757737014_000050,9,tertiary,tertiary,2,35.0,nyc_default_35mph,medium,,,False,0,,,,Mundy Lane,,,,,none,,
1757737014_000050,10,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,,,False,0,,,,Mundy Lane,,,,,none,,
1757737014_000050,11,tertiary,tertiary,2,20.0,nyc_default_20mph,medium,,,False,0,,,,Mundy Lane,,,,,none,,
1757737014_000050,12,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,,,False,0,,,,Mundy Lane,,,,,none,,
1757737014_000050,13,tertiary,tertiary,2,20.0,nyc_default_20mph,medium,,,False,0,,,,Mundy Lane,,,,,none,,
1757737014_000050,14,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,,,False,0,,,,Mundy Lane,,,,,none,,
1757737014_000050,15,tertiary,tertiary,2,40.0,nyc_default_40mph,medium,,,False,0,,,,Mundy Lane,,,,,none,,
1757737014_000050,16,tertiary,tertiary,2,35.0,nyc_default_35mph,medium,,,False,0,,,,Mundy Lane,,,,,none,,
1757737014_000051,0,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Courtlandt Avenue,,,,,none,,
1757737014_000051,1,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Courtlandt Avenue,,,,,none,,
1757737014_000051,2,residential,residential,1,35.0,nyc_default_35mph,medium,,,True,1,,,,East 158th Street,,,,,none,,
1757737014_000051,3,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Courtlandt Avenue,,,,,none,,
